09/06/2019,12:00:00,raw_cloud1,nan,,G
09/06/2019,12:00:00,aero1_hr_mn,1473.67,,G
09/06/2019,12:00:00,aero2_hr_mn,nan,,G
09/06/2019,12:00:00,raw_aero1,959.00,,G
09/06/2019,12:05:00,raw_aero2,nan,,G
09/06/2019,12:05:00,raw_cloud1,nan,,G
09/06/2019,12:05:00,raw_aero1,944.00,,G
09/06/2019,12:10:00,raw_aero2,nan,,G
09/06/2019,12:10:00,raw_cloud1,nan,,G
09/06/2019,12:10:00,raw_aero1,944.00,,G
09/06/2019,12:15:00,raw_aero2,1588.00,,G
09/06/2019,12:15:00,raw_cloud1,nan,,G
09/06/2019,12:15:00,raw_aero1,nan,,G
09/06/2019,12:20:00,raw_aero2,nan,,G
09/06/2019,12:20:00,raw_cloud1,nan,,G
09/06/2019,12:20:00,raw_aero1,nan,,G
09/06/2019,12:25:00,raw_aero2,nan,,G
09/06/2019,12:25:00,raw_cloud1,1632.00,,G
09/06/2019,12:25:00,raw_aero1,nan,,G
09/06/2019,12:30:00,raw_aero2,nan,,G
09/06/2019,12:30:00,raw_cloud1,1667.00,,G
09/06/2019,12:30:00,raw_aero1,nan,,G
09/06/2019,12:35:00,raw_aero2,nan,,G
09/06/2019,12:35:00,raw_cloud1,nan,,G
09/06/2019,12:35:00,raw_aero1,nan,,G
09/06/2019,12:40:00,raw_aero2,nan,,G
09/06/2019,12:40:00,raw_cloud1,nan,,G
09/06/2019,12:40:00,raw_aero1,1663.00,,G
09/06/2019,12:45:00,raw_aero2,nan,,G
09/06/2019,12:45:00,raw_cloud1,nan,,G
09/06/2019,12:45:00,raw_aero1,-111.00,,B
09/06/2019,12:50:00,raw_aero2,nan,,G
09/06/2019,12:50:00,raw_cloud1,nan,,G
09/06/2019,12:50:00,raw_aero1,nan,,G
09/06/2019,12:55:00,raw_aero2,nan,,G
09/06/2019,12:55:00,raw_cloud1,nan,,G
09/06/2019,12:55:00,raw_aero1,nan,,G
09/06/2019,13:00:00,raw_aero2,nan,,G
09/06/2019,13:00:00,raw_cloud1,nan,,G
09/06/2019,13:00:00,aero1_hr_mn,959.00,,G
09/06/2019,13:00:00,aero2_hr_mn,nan,,G
09/06/2019,13:00:00,raw_aero1,1678.00,,G
09/06/2019,13:05:00,raw_aero2,nan,,G
09/06/2019,13:05:00,raw_cloud1,nan,,G
09/06/2019,13:05:00,raw_aero1,1708.00,,G
09/06/2019,13:10:00,raw_aero2,nan,,G
09/06/2019,13:10:00,raw_cloud1,nan,,G
09/06/2019,13:10:00,raw_aero1,1738.00,,G
09/06/2019,13:15:00,raw_aero2,nan,,G
09/06/2019,13:15:00,raw_cloud1,nan,,G
09/06/2019,13:15:00,raw_aero1,1768.00,,G
09/06/2019,13:20:00,raw_aero2,nan,,G
09/06/2019,13:20:00,raw_cloud1,nan,,G
09/06/2019,13:20:00,raw_aero1,1813.00,,G
09/06/2019,13:25:00,raw_aero2,nan,,G
09/06/2019,13:25:00,raw_cloud1,nan,,G
09/06/2019,13:25:00,raw_aero1,1813.00,,G
